receipt_id,date,total,store_id
3416,2023-04-08,110,2
3417,2021-10-13,31,2
3418,2020-02-19,29,1
3419,2021-11-24,12,1
3420,2020-11-25,8,1
3421,2022-01-04,37,1
3422,2023-02-05,79,1
3423,2021-12-22,7,2
3424,2021-02-27,81,1
3425,2021-05-06,29,2
3426,2021-04-19,101,2
3427,2022-01-16,5,2
3428,2022-04-14,51,1
3429,2023-06-20,72,1
3430,2022-12-04,38,1
3431,2020-10-08,16,1
3432,2021-06-13,16,1
3433,2023-09-14,59,2
3434,2023-10-14,6,1
3435,2023-11-07,61,1
3436,2020-05-13,60,1
3437,2020-07-26,12,1
3438,2023-03-16,48,1
3439,2024-02-23,51,2
3440,2023-08-17,54,1
3441,2023-01-22,48,2
3442,2020-11-21,9,2
3443,2021-12-28,83,2
3444,2023-07-25,69,2
3445,2020-10-30,52,1
3446,2022-01-09,52,2
3447,2020-04-30,2,1
3448,2022-12-08,93,1
3449,2023-12-26,34,1
3450,2020-10-02,24,1
3451,2024-02-01,87,2
3452,2020-05-31,32,2
3453,2021-02-01,6,2
3454,2022-08-23,34,1
3455,2023-10-29,82,1
3456,2022-02-22,4,1
3457,2020-09-16,136,2
3458,2022-06-15,12,2
3459,2023-04-22,40,2
3460,2023-12-28,12,1
3461,2022-11-29,75,2
3462,2022-01-31,12,1
3463,2022-10-12,30,1
3464,2022-05-08,60,2
3465,2022-01-12,72,2
3466,2021-10-30,92,1
3467,2022-09-25,40,2
3468,2024-01-17,25,2
3469,2022-05-11,26,1
3470,2021-12-08,4,2
3471,2021-06-16,74,1
3472,2020-03-02,76,1
3473,2022-11-29,42,2
3474,2020-08-01,12,1
3475,2023-07-06,74,2
3476,2023-02-22,32,1
3477,2021-03-30,21,1
3478,2020-06-07,33,1
3479,2022-04-07,53,2
3480,2023-04-15,24,2
3481,2021-11-05,30,2
3482,2021-02-01,23,1
3483,2022-11-21,16,1
3484,2023-03-25,26,1
3485,2021-03-07,54,1
3486,2020-06-05,89,2
3487,2021-12-30,51,1
3488,2020-02-11,35,1
3489,2023-03-06,104,2
3490,2020-11-21,8,1
3491,2022-08-28,64,1
3492,2023-10-05,10,1
3493,2023-12-30,5,1
3494,2020-01-08,20,2
3495,2021-08-15,70,2
3496,2024-01-02,62,2
3497,2022-06-27,69,2
3498,2021-03-18,10,1
3499,2021-07-19,22,2
3500,2022-08-23,48,2
3501,2020-07-27,80,2
3502,2021-08-09,58,1
3503,2023-01-13,6,1
3504,2022-06-12,45,1
3505,2021-11-17,27,2
3506,2021-03-24,10,1
3507,2023-05-16,43,1
3508,2024-02-18,15,2
3509,2020-11-28,5,2
3510,2022-03-03,22,1
3511,2022-05-06,72,2
3512,2022-03-05,64,1
3513,2024-01-02,95,2
3514,2021-01-11,93,1
3515,2022-08-21,29,1
3516,2020-10-24,22,1
3517,2021-02-14,41,2
3518,2020-04-29,21,1
3519,2022-11-14,42,1
3520,2023-02-06,22,1
3521,2023-01-20,34,1
3522,2023-07-15,25,2
3523,2021-12-12,115,2
3524,2023-10-31,95,2
3525,2021-07-31,12,2
3526,2022-11-11,30,2
3527,2023-02-05,83,2
3528,2020-08-03,46,2
3529,2024-01-20,21,1
3530,2021-01-28,45,2
3531,2023-01-16,57,2
3532,2020-10-28,10,1
3533,2020-01-31,48,1
3534,2021-07-26,24,2
3535,2023-10-16,84,1
3536,2022-06-12,26,2
3537,2021-02-05,72,2
3538,2021-01-05,40,2
3539,2023-09-25,37,2
3540,2020-09-30,10,2
3541,2023-04-23,47,1
3542,2021-02-09,27,2
3543,2022-11-28,20,1
3544,2022-04-15,55,2
3545,2021-12-11,75,1
3546,2022-06-28,53,2
3547,2020-12-21,24,2
3548,2020-01-22,8,2
3549,2021-04-09,22,2
3550,2023-02-22,30,1
3551,2022-08-02,50,2
3552,2020-09-22,73,1
3553,2022-01-27,45,1
3554,2023-08-01,10,1
3555,2023-07-03,40,2
3556,2021-11-24,20,1
3557,2021-09-30,22,2
3558,2024-02-18,3,1
3559,2021-05-01,46,2
3560,2021-01-20,82,1
3561,2023-06-21,2,1
3562,2020-03-26,78,2
3563,2020-08-16,9,1
3564,2022-02-11,4,1
3565,2024-01-07,46,1
3566,2020-09-05,9,2
3567,2020-06-06,46,1
3568,2022-08-28,48,2
3569,2023-08-23,42,2
3570,2020-09-05,87,2
3571,2020-03-07,8,2
3572,2022-01-10,42,1
3573,2024-01-31,34,2
3574,2023-03-17,61,2
3575,2023-11-22,48,1
3576,2022-03-31,64,2
3577,2022-04-04,66,1
3578,2020-01-03,21,2
3579,2022-07-31,96,2
3580,2023-07-05,55,2
3581,2022-08-01,26,2
3582,2022-09-06,46,2
3583,2022-11-22,8,1
3584,2022-02-27,82,1
3585,2020-04-16,20,1
3586,2023-03-16,30,2
3587,2021-07-13,4,2
3588,2020-04-25,64,1
3589,2020-04-13,12,1
3590,2021-02-07,52,2
3591,2021-07-22,48,1
3592,2023-03-28,12,2
3593,2022-01-20,40,2
3594,2022-01-02,51,2
3595,2022-01-30,47,2
3596,2020-07-29,71,1
3597,2021-07-05,62,1
3598,2021-12-16,54,1
3599,2021-08-20,24,1
3600,2020-01-06,34,2
3601,2020-02-04,12,2
3602,2021-08-27,57,1
3603,2020-11-20,32,2
3604,2024-01-21,14,2
3605,2022-03-04,21,2
3606,2022-03-12,67,1
3607,2022-12-29,54,1
3608,2020-07-25,24,2
3609,2022-09-17,42,2
3610,2021-01-20,18,2
3611,2020-02-20,94,1
3612,2022-05-01,36,2
3613,2021-07-14,62,2
3614,2021-02-23,42,1
3615,2023-11-10,5,1
3616,2022-08-18,66,2
3617,2024-02-15,49,2
3618,2022-06-07,15,1
3619,2023-12-13,79,2
3620,2020-12-21,25,1
3621,2024-02-08,79,1
3622,2024-02-12,36,1
3623,2022-12-24,42,2
3624,2023-09-27,12,2
3625,2022-02-07,27,2
3626,2021-03-17,25,1
3627,2021-09-24,123,2
3628,2020-07-22,1,2
3629,2023-09-17,7,1
3630,2020-06-05,24,1
3631,2021-06-01,5,2
3632,2020-06-10,95,1
3633,2023-12-14,25,2
3634,2020-08-25,16,2
3635,2021-02-06,75,2
3636,2022-03-01,13,1
3637,2021-02-11,14,1
3638,2022-12-11,19,1
3639,2020-02-13,60,2
3640,2022-05-23,16,2
3641,2022-11-11,46,1
3642,2023-01-22,74,2
3643,2020-07-25,55,1
3644,2021-06-15,23,2
3645,2021-12-06,69,1
3646,2022-04-23,9,1
3647,2023-05-30,37,2
3648,2024-02-14,77,1
3649,2022-11-27,80,2
3650,2022-01-29,46,2
3651,2023-11-27,35,1
3652,2022-11-27,45,2
3653,2021-08-06,31,2
3654,2021-01-24,31,2
3655,2022-10-23,53,2
3656,2020-07-10,18,2
3657,2022-03-23,10,2
3658,2023-12-14,25,2
3659,2020-09-01,15,2
3660,2021-09-15,74,2
3661,2024-01-14,30,1
3662,2022-12-01,30,2
3663,2022-08-29,46,1
3664,2020-06-09,26,2
3665,2020-05-10,10,1
3666,2022-03-16,75,2
3667,2020-10-12,36,2
3668,2023-06-25,73,1
3669,2022-08-05,60,2
3670,2020-08-27,66,1
3671,2022-05-13,8,2
3672,2023-06-11,86,1
3673,2022-05-29,7,1
3674,2020-03-07,4,1
3675,2021-04-05,79,2
3676,2023-08-26,48,1
3677,2020-01-29,22,2
3678,2021-08-01,9,2
3679,2021-11-30,67,2
3680,2020-06-04,42,2
3681,2021-07-27,25,1
3682,2021-06-26,56,2
3683,2022-06-25,96,1
3684,2020-02-23,7,2
3685,2022-08-11,38,2
3686,2020-10-23,66,2
3687,2023-08-19,56,1
3688,2021-02-18,27,2
3689,2023-12-14,41,2
3690,2023-05-29,40,2
3691,2021-01-16,8,1
3692,2022-10-16,57,1
3693,2022-09-10,39,1
3694,2021-02-09,80,2
3695,2022-06-17,54,1
3696,2020-07-07,37,1
3697,2022-06-12,26,2
3698,2023-07-11,41,2
3699,2022-11-18,48,2
3700,2023-01-07,45,1
3701,2021-09-23,79,1
3702,2021-02-13,61,2
3703,2020-10-17,42,2
3704,2023-12-26,18,2
3705,2023-08-07,105,2
3706,2020-04-16,56,2
3707,2021-11-27,56,2
3708,2023-11-20,6,2
3709,2020-06-10,39,1
3710,2023-05-14,50,1
3711,2021-04-29,24,1
3712,2020-03-08,78,1
3713,2021-03-14,1,1
3714,2020-03-04,67,1
3715,2021-08-22,49,2
3716,2020-06-24,100,2
3717,2020-10-16,40,1
3718,2022-05-06,39,2
3719,2021-10-29,30,1
3720,2023-10-16,24,1
3721,2020-02-13,72,1
3722,2022-05-18,10,1
3723,2023-11-16,83,2
3724,2023-01-28,60,1
3725,2020-09-26,19,1
3726,2020-01-08,32,2
3727,2023-06-29,70,2
3728,2022-06-09,62,2
3729,2020-12-30,36,1
3730,2021-03-10,94,2
3731,2022-01-03,53,2
3732,2023-06-13,8,1
3733,2020-03-23,51,2
3734,2020-07-31,103,1
3735,2023-02-15,50,1
3736,2020-05-21,36,1
3737,2020-05-24,1,2
3738,2023-11-27,3,2
3739,2021-02-03,12,1
3740,2021-11-15,88,1
3741,2022-11-02,75,1
3742,2021-02-12,10,2
3743,2023-12-18,51,1
3744,2020-02-20,57,1
3745,2024-02-10,60,1
3746,2020-06-16,69,1
3747,2022-03-09,36,2
3748,2021-06-19,84,1
3749,2023-07-26,75,1
3750,2023-12-27,69,1
3751,2024-01-28,30,2
3752,2023-03-13,12,2
3753,2022-01-25,38,2
3754,2021-08-14,78,2
3755,2020-06-12,4,1
3756,2020-11-28,17,2
3757,2020-07-08,9,2
3758,2022-12-11,57,2
3759,2023-03-11,38,1
3760,2020-05-11,53,2
3761,2020-06-26,49,2
3762,2021-03-19,3,2
3763,2024-01-30,23,1
3764,2020-12-26,46,1
3765,2020-03-19,38,1
3766,2020-10-21,96,1
3767,2024-01-01,60,2
3768,2021-05-02,36,2
3769,2023-01-07,80,1
3770,2024-01-10,36,1
3771,2020-11-02,32,1
3772,2020-02-02,66,2
3773,2020-07-18,61,1
3774,2020-05-09,39,1
3775,2021-07-23,46,1
3776,2023-05-12,12,1
3777,2023-09-06,56,2
3778,2020-03-04,70,2
3779,2020-12-23,54,2
3780,2020-04-03,24,1
3781,2020-11-15,81,1
3782,2022-03-24,68,2
3783,2022-01-13,30,1
3784,2023-11-08,33,2
3785,2020-08-30,13,2
3786,2022-10-11,65,1
3787,2023-02-01,18,2
3788,2022-01-06,18,1
3789,2020-01-12,18,1
3790,2021-12-04,17,2
3791,2022-06-12,20,2
3792,2020-10-26,18,2
3793,2020-06-02,30,1
3794,2024-02-08,10,1
3795,2021-09-23,122,2
3796,2024-02-12,31,1
3797,2022-11-16,51,1
3798,2023-10-25,46,2
3799,2023-12-27,51,1
3800,2021-11-24,52,2
3801,2022-02-11,37,1
3802,2023-03-11,6,2
3803,2020-03-20,74,2
3804,2020-09-29,20,1
3805,2021-03-07,34,2
3806,2021-09-24,45,1
3807,2023-11-06,6,2
3808,2022-10-23,54,2
3809,2020-04-07,51,2
3810,2023-06-27,72,1
3811,2022-08-17,69,1
3812,2020-04-12,47,2
3813,2022-03-11,14,2
3814,2022-08-06,50,1
3815,2023-09-29,77,2
3816,2020-08-04,33,1
3817,2021-06-07,59,1
3818,2023-10-16,12,1
3819,2022-01-24,40,1
3820,2020-12-27,18,2
3821,2020-12-22,44,2
3822,2020-12-06,40,1
3823,2022-06-14,4,1
3824,2020-02-13,30,2
3825,2021-03-24,56,2
3826,2023-03-03,73,1
3827,2023-05-19,24,2
3828,2022-07-20,15,1
3829,2023-04-17,65,2
3830,2020-09-29,22,2
3831,2024-01-13,39,1
3832,2022-04-28,53,1
3833,2021-12-12,6,1
3834,2021-08-29,49,2
3835,2021-06-08,25,1
3836,2023-10-29,93,1
3837,2023-08-23,25,1
3838,2020-06-01,72,2
3839,2020-02-02,50,1
3840,2020-03-15,5,2
3841,2021-06-19,21,1
3842,2021-11-16,12,1
3843,2023-08-11,71,2
3844,2020-03-16,18,2
3845,2022-05-16,30,1
3846,2020-10-02,101,1
3847,2020-07-15,33,1
3848,2023-08-26,56,1
3849,2023-01-30,36,2
3850,2022-01-17,40,2
3851,2021-04-26,31,1
3852,2021-03-20,70,2
3853,2022-05-12,20,2
3854,2021-06-16,78,1
3855,2022-08-07,30,2
3856,2023-02-03,38,2
3857,2022-01-06,39,2
3858,2024-01-21,24,1
3859,2023-04-17,91,1
3860,2023-09-15,65,2
3861,2022-08-04,95,1
3862,2022-11-19,67,1
3863,2024-02-21,18,2
3864,2020-10-11,9,2
3865,2023-04-17,66,1
3866,2021-03-21,24,2
3867,2023-06-29,28,1
3868,2021-04-19,38,2
3869,2022-03-31,30,1
3870,2023-04-22,26,1
3871,2022-01-24,31,2
3872,2020-04-24,55,2
3873,2023-09-02,47,2
3874,2022-04-27,40,1
3875,2021-03-22,40,1
3876,2020-02-03,98,1
3877,2022-02-02,48,1
3878,2023-03-02,29,1
3879,2022-03-19,17,1
3880,2022-06-02,27,2
3881,2021-03-31,60,1
3882,2020-12-31,87,2
3883,2021-11-27,9,2
3884,2022-08-15,22,1
3885,2023-11-27,66,2
3886,2022-02-01,18,1
3887,2022-08-31,10,2
3888,2022-02-21,29,2
3889,2023-12-01,15,2
3890,2020-09-29,82,1
3891,2022-01-02,45,1
3892,2020-01-30,79,2
3893,2020-10-17,36,2
3894,2022-07-25,34,2
3895,2023-03-01,25,1
3896,2023-05-11,59,2
3897,2023-03-19,25,2
3898,2021-03-11,4,1
3899,2022-04-09,78,1
3900,2021-01-08,62,2
3901,2020-08-05,4,2
3902,2021-08-03,38,2
3903,2023-01-30,1,1
3904,2022-10-01,93,1
3905,2022-02-09,12,1
3906,2023-08-17,66,2
3907,2023-03-31,42,2
3908,2023-10-15,6,1
3909,2020-05-20,42,1
3910,2020-07-16,5,2
3911,2021-11-06,40,1
3912,2023-05-14,58,1
3913,2022-11-23,94,2
3914,2023-12-08,65,2
3915,2022-12-06,104,2
3916,2021-03-01,12,1
3917,2022-07-30,33,1
3918,2023-05-03,48,1
3919,2020-09-29,56,1
3920,2022-05-15,76,1
3921,2022-07-06,16,2
3922,2024-01-11,10,2
3923,2023-07-02,106,1
3924,2020-11-06,24,2
3925,2021-12-29,49,1
3926,2022-08-10,34,1
3927,2020-05-14,73,1
3928,2022-10-09,6,2
3929,2021-07-29,20,1
3930,2022-10-21,51,1
3931,2023-12-16,58,1
3932,2020-08-09,89,1
3933,2023-09-13,15,2
3934,2020-02-21,32,1
3935,2022-02-09,22,2
3936,2020-12-16,15,2
3937,2023-11-04,28,1
3938,2021-07-16,72,2
3939,2022-05-07,10,1
3940,2022-02-05,44,1
3941,2024-02-13,27,2
3942,2022-02-20,13,2
3943,2022-01-31,84,2
3944,2023-11-24,54,1
3945,2021-07-13,63,1
3946,2021-05-06,23,2
3947,2020-10-29,76,2
3948,2020-01-24,41,2
3949,2023-04-18,56,1
3950,2020-07-11,44,1
3951,2021-05-20,51,2
3952,2023-04-16,15,2
3953,2022-12-01,18,1
3954,2021-12-26,18,2
3955,2020-10-01,6,1
3956,2022-06-09,24,2
3957,2023-04-15,12,1
3958,2021-02-02,102,1
3959,2021-01-14,9,2
3960,2021-01-30,35,2
3961,2020-12-06,10,2
3962,2020-03-28,10,2
3963,2023-03-10,30,2
3964,2023-02-18,3,2
3965,2023-06-11,33,1
3966,2020-05-25,104,2
3967,2022-10-05,12,2
3968,2021-10-01,91,1
3969,2020-11-17,52,1
3970,2023-03-13,60,2
3971,2022-10-04,20,1
3972,2023-09-24,10,1
3973,2022-10-21,2,1
3974,2020-11-07,56,2
3975,2021-12-20,78,1
3976,2023-01-23,79,2
3977,2023-03-14,2,2
3978,2021-05-04,47,1
3979,2021-05-11,62,2
3980,2022-09-08,65,2
3981,2023-02-15,46,1
3982,2022-07-08,12,2
3983,2023-03-20,39,1
3984,2021-02-26,12,2
3985,2020-02-14,5,2
3986,2021-08-26,44,2
3987,2023-03-27,30,2
3988,2022-11-24,42,1
3989,2020-03-20,9,1
3990,2021-08-17,3,1
3991,2021-04-24,24,1
3992,2024-01-27,43,1
3993,2022-01-09,24,2
3994,2020-07-13,45,2
3995,2022-12-07,47,1
3996,2023-01-22,67,2
3997,2021-07-26,29,2
3998,2023-03-17,53,1
3999,2023-03-20,36,1
4000,2021-12-27,76,1
4001,2024-01-25,69,1
4002,2020-07-26,67,2
4003,2020-05-01,93,2
4004,2023-08-31,62,2
4005,2022-02-03,16,1
4006,2023-07-14,8,2
4007,2021-10-13,32,2
4008,2024-01-17,8,2
4009,2023-09-14,42,2
4010,2021-12-05,50,1
4011,2023-08-11,17,1
4012,2023-05-21,52,1
4013,2022-07-30,24,1
4014,2020-08-18,19,2
4015,2020-04-19,27,1
4016,2022-03-26,132,1
4017,2024-01-18,24,1
4018,2023-05-01,20,2
4019,2022-08-03,36,1
4020,2020-06-22,2,1
4021,2020-12-07,52,1
4022,2020-01-28,32,2
4023,2020-06-25,34,2
4024,2020-04-05,90,2
4025,2021-01-30,65,1
4026,2021-03-03,20,2
4027,2020-05-01,55,1
4028,2020-07-24,76,2
4029,2020-11-03,39,2
4030,2023-08-08,2,2
4031,2021-08-22,22,1
4032,2023-09-18,46,2
4033,2023-07-09,19,1
4034,2022-09-03,107,1
4035,2021-09-04,30,1
4036,2020-12-02,48,2
4037,2022-09-22,30,2
4038,2024-01-30,56,1
4039,2022-05-27,28,1
4040,2021-06-05,100,2
4041,2022-10-23,82,1
4042,2023-01-31,66,2
4043,2021-07-10,85,2
4044,2020-12-21,51,2
4045,2020-04-25,84,2
4046,2022-08-29,58,1
4047,2022-11-10,36,1
4048,2022-06-15,45,1
4049,2020-06-21,81,1
4050,2021-11-03,31,2
4051,2020-10-13,11,2
4052,2022-09-11,75,2
4053,2020-10-01,13,2
4054,2023-01-02,28,1
4055,2023-05-26,54,1
4056,2023-02-01,64,1
4057,2023-03-14,38,2
4058,2022-11-19,15,2
4059,2022-01-29,10,2
4060,2021-03-03,21,1
4061,2020-07-14,62,1
4062,2021-01-24,69,2
4063,2021-04-10,15,1
4064,2023-03-01,52,1
4065,2020-03-03,91,1
4066,2022-11-07,70,2
4067,2021-10-06,14,2
4068,2022-11-08,50,1
4069,2022-08-01,40,1
4070,2021-09-03,71,2
4071,2022-06-08,50,1
4072,2022-08-13,20,1
4073,2022-02-16,8,2
4074,2021-06-14,70,2
4075,2023-12-15,4,2
4076,2020-09-27,35,1
4077,2023-05-03,58,2
4078,2022-11-01,39,1
4079,2021-04-25,27,1
4080,2022-03-02,48,2
4081,2021-11-13,68,2
4082,2023-04-28,15,1
4083,2024-01-17,25,2
4084,2023-03-07,50,1
4085,2021-11-17,38,2
4086,2021-06-13,24,2
4087,2022-09-14,56,2
4088,2021-05-30,50,1
4089,2021-03-06,50,1
4090,2020-10-11,21,2
4091,2021-03-01,89,2
4092,2022-11-07,66,1
4093,2020-09-25,44,1
4094,2020-10-25,54,2
4095,2022-12-17,35,1
4096,2021-11-30,128,1
4097,2023-10-05,66,2
4098,2023-05-11,35,2
4099,2021-05-19,26,2
4100,2023-01-22,32,2
4101,2024-02-15,92,1
4102,2023-11-21,60,1
4103,2022-07-10,44,1
4104,2022-06-25,10,1
4105,2021-01-29,74,2
4106,2021-02-08,64,1
4107,2020-05-02,16,1
4108,2023-05-15,36,1
4109,2023-11-21,51,2
4110,2020-05-30,27,2
4111,2021-09-10,24,2
4112,2023-01-26,31,2
4113,2021-09-22,75,2
4114,2022-01-17,35,2
4115,2020-01-09,60,2
4116,2023-02-18,74,1
4117,2022-09-19,83,1
4118,2021-08-03,121,1
4119,2020-03-18,12,2
4120,2020-04-30,58,2
4121,2020-03-04,96,1
4122,2023-06-28,25,2
4123,2020-12-23,6,2
4124,2023-09-29,59,1
4125,2023-09-16,56,1
4126,2020-02-26,13,1
4127,2023-05-29,32,1
4128,2023-11-30,50,1
4129,2022-11-09,63,2
4130,2021-05-18,37,1
4131,2023-01-28,4,2
4132,2023-12-11,74,1
4133,2021-04-01,66,1
4134,2023-06-05,47,2
4135,2020-07-07,40,2
4136,2020-10-21,64,1
4137,2021-04-18,31,2
4138,2020-05-26,33,1
4139,2022-11-21,46,2
4140,2024-02-17,63,1
4141,2021-04-24,2,2
4142,2022-07-11,124,1
4143,2021-02-05,73,1
4144,2022-09-13,5,1
4145,2022-08-26,18,2
4146,2023-08-03,12,2
4147,2022-03-03,96,2
4148,2020-03-17,12,2
4149,2020-07-25,56,2
4150,2023-04-29,86,1
4151,2020-03-13,56,1
4152,2023-01-03,40,1
4153,2020-10-18,12,1
4154,2022-07-29,62,2
4155,2023-06-01,12,2
4156,2021-04-10,57,2
4157,2020-02-02,117,1
4158,2020-08-17,26,2
4159,2021-03-10,40,2
4160,2021-09-03,36,2
4161,2020-07-12,40,2
4162,2022-12-12,68,2
4163,2021-04-18,6,2
4164,2021-04-20,37,1
4165,2023-08-31,61,2
4166,2022-08-28,31,1
4167,2023-08-26,30,1
4168,2023-05-01,64,1
4169,2022-01-31,55,2
4170,2021-04-24,78,2
4171,2020-03-05,33,2
4172,2021-05-31,14,1
4173,2024-01-18,58,2
4174,2023-10-21,34,2
4175,2023-08-14,52,1
4176,2022-07-02,73,1
4177,2023-09-15,49,2
4178,2023-10-28,68,1
4179,2021-01-11,16,2
4180,2021-07-26,54,1
4181,2022-07-13,8,1
4182,2022-01-30,46,2
4183,2021-05-12,18,2
4184,2020-03-12,17,2
4185,2020-12-05,40,1
4186,2020-06-27,75,2
4187,2020-01-07,6,2
4188,2022-10-21,29,2
4189,2024-01-09,57,2
4190,2020-07-13,68,1
4191,2020-07-05,26,1
4192,2023-06-08,63,2
4193,2021-09-12,37,2
4194,2023-02-16,54,2
4195,2022-03-16,1,1
4196,2022-01-27,24,2
4197,2022-10-15,6,2
4198,2022-10-08,14,2
4199,2020-04-04,52,1
4200,2023-12-31,52,2
4201,2022-04-23,57,1
4202,2020-10-28,75,2
4203,2022-08-17,68,1
4204,2021-07-04,47,2
4205,2023-06-17,104,1
4206,2021-11-23,7,2
4207,2021-04-17,16,1
4208,2020-12-23,60,1
4209,2020-03-23,52,2
4210,2021-02-19,79,2
4211,2023-11-02,19,2
4212,2024-01-17,60,2
4213,2020-07-09,56,1
4214,2020-10-04,64,2
4215,2020-04-12,16,2
4216,2020-05-31,15,2
4217,2023-01-16,54,1
4218,2023-10-04,39,1
4219,2023-07-25,11,2
4220,2022-09-05,25,2
4221,2020-04-08,66,1
4222,2021-09-26,20,1
4223,2021-01-14,86,2
4224,2023-05-14,16,1
4225,2020-08-26,30,1
4226,2020-01-03,37,2
4227,2024-02-11,39,2
4228,2021-04-02,82,1
4229,2021-04-09,90,2
4230,2023-12-21,52,1
4231,2022-12-05,4,1
4232,2023-05-26,44,2
4233,2021-04-10,34,1
4234,2022-06-09,59,2
4235,2022-07-08,24,1
4236,2023-03-31,12,1
4237,2023-08-26,102,1
4238,2021-09-07,43,1
4239,2022-08-18,32,2
4240,2024-01-01,93,2
4241,2024-02-22,50,2
4242,2022-04-11,6,1
4243,2022-11-21,23,2
4244,2022-09-29,24,1
4245,2021-09-21,89,2
4246,2023-08-25,89,1
4247,2022-08-02,55,1
4248,2021-01-26,34,1
4249,2023-08-22,32,1
4250,2020-06-28,71,1
4251,2022-01-11,55,2
4252,2020-07-19,43,2
4253,2023-11-18,52,2
4254,2022-12-21,15,2
4255,2021-02-25,3,1
4256,2022-08-29,1,2
4257,2022-02-19,12,1
4258,2021-11-13,26,1
4259,2021-12-15,66,2
4260,2022-11-22,28,1
4261,2023-02-27,51,1
4262,2020-01-23,81,1
4263,2020-03-06,15,2
4264,2022-09-15,39,1
4265,2022-09-14,18,2
4266,2020-09-27,102,1
4267,2022-01-24,63,2
4268,2020-08-30,39,2
4269,2020-11-05,2,1
4270,2022-04-09,18,2
4271,2021-08-07,106,2
4272,2020-01-22,45,1
4273,2020-08-29,95,2
4274,2023-06-03,56,2
4275,2023-07-08,35,1
4276,2021-05-02,4,1
4277,2020-07-16,10,1
4278,2022-02-05,99,1
4279,2023-03-25,70,2
4280,2021-02-06,30,2
4281,2021-11-21,35,2
4282,2022-09-11,62,2
4283,2020-03-14,65,1
4284,2021-10-21,6,1
4285,2023-06-30,97,2
4286,2022-02-17,55,1
4287,2024-01-20,18,2
4288,2023-02-03,8,2
4289,2022-08-14,28,1
4290,2022-09-25,64,2
4291,2022-02-23,50,1
4292,2022-12-10,88,1
4293,2023-02-18,2,1
4294,2023-03-21,65,2
4295,2021-02-20,37,1
4296,2023-12-15,38,2
4297,2022-08-15,21,2
4298,2022-12-26,36,2
4299,2020-10-30,8,1
4300,2021-12-09,15,2
4301,2021-06-23,36,2
4302,2020-01-07,60,2
4303,2021-07-06,25,2
4304,2023-05-12,24,1
4305,2023-08-04,18,1
4306,2022-03-08,5,1
4307,2020-08-29,30,2
4308,2020-11-14,46,2
4309,2022-11-27,18,1
4310,2024-01-10,24,1
4311,2020-02-01,76,2
4312,2020-01-19,29,1
4313,2023-03-12,74,1
4314,2021-08-11,52,2
4315,2023-08-14,71,2
4316,2023-03-28,29,2
4317,2023-10-30,41,2
4318,2020-12-19,16,1
4319,2024-02-08,64,1
4320,2023-12-21,55,2
4321,2021-04-24,4,2
4322,2020-03-27,75,2
4323,2023-11-23,29,2
4324,2020-08-02,58,2
4325,2022-11-19,61,1
4326,2020-08-22,25,2
4327,2022-09-26,78,2
4328,2021-12-26,9,1
4329,2020-02-14,17,2
4330,2022-02-09,42,1
4331,2022-10-04,36,2
4332,2021-07-29,4,1
4333,2022-04-19,10,1
4334,2020-10-31,10,1
4335,2023-06-03,72,2
4336,2020-02-18,106,2
4337,2023-10-04,42,2
4338,2020-01-20,20,1
4339,2021-07-09,61,2
4340,2021-09-12,25,2
4341,2021-10-29,28,1
4342,2023-08-04,53,1
4343,2022-01-03,35,2
4344,2024-01-30,15,2
4345,2022-02-22,42,1
4346,2023-07-23,29,2
4347,2023-06-29,35,1
4348,2022-03-20,9,2
4349,2022-10-02,20,1
4350,2021-06-13,69,1
4351,2024-01-23,26,2
4352,2020-03-07,16,2
4353,2021-12-18,43,2
4354,2023-02-15,72,2
4355,2020-03-18,38,1
4356,2024-02-22,54,1
4357,2022-08-19,61,2
4358,2020-08-14,24,1
4359,2022-04-30,48,1
4360,2023-05-14,7,2
4361,2022-06-05,27,1
4362,2024-02-06,38,1
4363,2021-02-12,74,2
4364,2024-01-21,42,2
4365,2023-09-12,20,2
4366,2021-08-13,18,2
4367,2023-06-16,18,2
4368,2023-08-11,10,1
4369,2020-09-02,43,1
4370,2023-03-20,20,1
4371,2020-07-24,12,1
4372,2023-12-20,53,2
4373,2021-10-24,85,2
4374,2024-01-27,82,2
4375,2020-02-06,30,2
4376,2022-01-22,65,1
4377,2021-04-02,85,2
4378,2021-11-17,72,2
4379,2020-03-15,22,2
4380,2023-12-10,6,1
4381,2021-09-14,51,2
4382,2023-04-12,46,1
4383,2020-10-26,23,1
4384,2020-06-17,8,1
4385,2021-03-31,54,2
4386,2023-06-21,14,1
4387,2023-06-21,18,1
4388,2020-08-25,93,1
4389,2023-05-03,22,2
4390,2022-08-19,12,2
4391,2023-08-11,96,2
4392,2022-10-12,4,1
4393,2023-09-24,50,2
4394,2022-06-15,2,2
4395,2022-12-07,41,2
4396,2020-06-19,57,1
4397,2022-10-16,55,1
4398,2022-09-14,63,1
4399,2021-12-08,53,1
4400,2020-04-09,44,1
4401,2020-09-16,10,2
4402,2022-04-03,100,2
4403,2022-06-09,59,2
4404,2023-02-21,51,2
4405,2023-07-11,2,2
4406,2021-10-19,51,2
4407,2020-05-04,22,1
4408,2024-01-25,51,1
4409,2020-01-11,87,2
4410,2022-09-20,53,1
4411,2020-12-24,51,2
4412,2023-07-24,48,1
4413,2020-03-10,15,1
4414,2023-08-03,45,1
